2532A094 2532A001;2532A001 2532A022;2532A095 2532A001;2;277029.5
2541A044022541A002;2532A013 2532A014;2541A007 2541A008;2;295084.5
2514A037 2514A092;2514A040 2514A007;2514A036 2514A037;2;295090.5
2543A020 2543A007;2543A007 2543A001;2541A001 2541A006;2;295096.5
2534A024 3512A020;2534A005 3512A002;3512A006 3512A007;2;295112.5
2531A018 2531A00301;2531A185 2531A040;2531A003032531A00401;2;295114.5
2523A001 2523A015;2523A013 2523A048;2523A011 2523A012;2;295123.5
2533A010 3511A006;2533A010 2533A018;2533A008 2533A010;2;295146.5
2523A001 2523A015;2523A015 2523A014;2523A012 2523A013;2;295173.5
2514A036 2514A037;2514A034 2523A033;2514A034 2514A176;2;295181.5
2514A037 2514A092;2514A036 2514A037;2514A034 2514A176;2;295181.5
2514A092 2523A042;2514A036 2514A037;2514A034 2514A176;2;295181.5
2531A065 2531A052;2531A050 2531A051;2531A052 2531A008;2;295201.5
2533A037 2533A038;2531A010 2533A037;2533A078 2533A079;2;295211.5
2532A013 2532A014;2541A001 2541A006;2532A015 2532A028;2;295223.5
2541A044022541A002;2541A002 2532A013;2541A008 2541A009;2;295225.5
2532A013 2532A014;2532A016 2541A001;2541A006 2543A017;2;295241.5
2523A002 2523A011;2523A001 2523A010;2523A002 2523A016;2;295260.5
2531A182 2531A014;2531A094 2531A182;2531A163 2533A074;2;295267.5
2534A024 3512A020;2534A005 3512A002;3512A007 3512A002;2;295279.5
2533A019 2533A114;2533A111 2533A018;2533A010 2533A018;2;295281.5
2523A031 2523A030;2523A027 2523A031;2523A034 2523A032;2;295295.5
2523A030 2523A016;2523A017 2541A003;2523A002 2523A016;2;295311.5
2523A003 2523A004;2514A033032514A034;2523A005 2523A006;2;295323.5
2523A003 2523A004;2523A015 2523A014;2523A005 2523A006;2;295323.5
2523A003 2523A004;2523A032 2523A031;2523A005 2523A006;2;295323.5
2523A003 2523A004;2523A034 2523A032;2523A005 2523A006;2;295323.5
2541A004 2541A04405;2541A044022541A002;2532A093012541A04401;2;295324.5
2514A031 2523A014;2514A031 2514A020;2514A031 2514A00503;2;295327.5
2533A026 2533A027;2531A109 2533A027;2533A027 2533A028;2;295327.5
2532A029 2532A030;2532A006022532A007;2532A081 2532A00601;2;295331.5
2531A182 2531A014;2531A163 2531A182;2531A094 2531A182;2;295334.5
2523A002 2523A011;2523A001 2523A015;2523A012 2523A013;2;295369.5
2533A011042533A050;2533A095 2533A096;2533A050 2533A00105;2;295369.5
2533A003 2533A035;2533A055 2533A054;2533A003 2533A034;2;295389.5
2531A156 2531A069;2531A069 2532A038;2531A068022531A069;2;295390.5
2532A027 2532A028;2532A014 2541A001;2541A001 2541A006;2;295393.5
2514A040 2514A007;2514A037 2514A038;2532A011032523A043;2;295417.5
2543A007 2543A001;2543A020 2543A019;2541A006 2543A017;2;295427.5
2533A081 2533A087;2533A039 2533A038;2533A039 2533A040;2;295441.5
2534A043 2543A019;2543A009 2543A010;2543A008 2543A009;2;295453.5
2543A009 2543A010;2543A015 2543A010;2543A008 2543A009;2;295453.5
2543A020 2543A007;2543A009 2543A010;2543A008 2543A009;2;295453.5
2543A020 2543A019;2543A009 2543A010;2543A008 2543A009;2;295453.5
2534A009 2534A010;2532A007 2534A009;2534A051 2534A050;2;295458.5
2533A055 2533A054;2533A096 2533A050;2533A053 2533A002;2;295471.5
2534A006 2534A01101;2534A011032534A052;2534A011022534A008;2;295471.5
2514A014 2514A126;2514A014 2514A016;2514A011 2514A012;2;295480.5
2532A014 2541A001;2532A015 2532A016;2541A006 2543A017;2;295494.5
2532A053 2532A042;2532A053 2532A043;2532A039 2532A053;2;295502.5
2514A014 2514A126;2514A012 2514A013;2514A014 2514A016;2;295534.5
2532A072 2532A097;2532A005 2532A037;2532A036 2532A037;2;295544.5
2514A038 2514A039;2514A040 2514A007;2532A011032523A043;2;295558.5
2533A065 2533A024;2531A133 2533A065;2533A063 2533A026;2;295594.5
3511A032 3511A011;3511A011 3511A073;3511A011 3511A033;2;295600.5
3511A009 3511A032;3511A015 3511A009;2533A021 3511A009;2;295636.5
2534A005 2534A024;3512A020 3512A008;2534A024 2534A025;2;295644.5
2533A088 2533A084;2533A086 2534A040;3511A015 2533A089;2;295647.5
3512A007 3512A002;3512A017 3512A016;3512A005 3512A006;2;295672.5
2531A051 2531A052;2531A050 2531A066;2531A009022531A050;2;295691.5
2531A050 2531A066;2531A065 2531A066;2531A066 2513A097;2;295694.5
2532A014 2541A001;2541A002 2532A013;2532A015 2532A016;2;295694.5
2532A014 2541A001;2541A002 2532A013;2532A015 2532A028;2;295694.5
2532A014 2541A001;2541A002 2532A013;2532A016 2541A001;2;295694.5
2532A027 2532A028;2532A014 2541A001;2541A002 2532A013;2;295694.5
2533A054 2533A053;2533A054 2533A095;2533A003 2533A055;2;295694.5
2541A044022541A002;2532A014 2541A001;2541A002 2532A013;2;295694.5
2532A029 2532A027;2532A007 2532A027;2532A016 2541A001;2;295732.5
2513A087 2513A099;2514A069 2514A086;2513A088 2513A107;2;295745.5
2532A009 2532A039;2532A039 2532A095;2532A039 2532A053;2;295754.5
3512A015 3512A004;3512A004 3512A005;3511A088 3512A004;2;295756.5
2523A010 2523A002;2523A011 2523A012;2523A002 2523A016;2;295768.5
2543A007 2543A001;2534A043 2543A019;2543A017 2543A007;2;295774.5
2532A095 2532A001;2532A039 2532A095;2532A095 2531A156;2;295775.5
2513A193 2514A008;2513A193 2513A087;2513A193 2513A029;2;295790.5
2531A018 2531A00301;2531A003032531A00401;2531A040 2531A00302;2;295792.5
2514A016 2514A018;2514A018 2514A01901;2514A018 2514A141;2;295794.5
2523A004 2523A005;2514A033032514A034;2523A005 2523A006;2;295795.5
2523A004 2523A005;2523A015 2523A014;2523A005 2523A006;2;295795.5
2523A004 2523A005;2523A032 2523A031;2523A005 2523A006;2;295795.5
2523A004 2523A005;2523A034 2523A032;2523A005 2523A006;2;295795.5
2541A044022541A002;2532A013 2532A014;2541A002 2541A007;2;295798.5
2514A037 2514A092;2514A038 2514A039;2514A176 2514A036;2;295811.5
2532A029 2532A027;2532A030 2532A00603;2532A018 2532A029;2;295819.5
2531A150032531A173;2531A007 2531A173;2531A173 2531A006;2;295822.5
2523A001 2523A015;2523A015 2524A001;2523A012 2523A013;2;295837.5
3512A006 3512A007;3512A017 3512A016;3512A005 3512A006;2;295839.5
2513A087 2513A099;2514A069 2514A086;2513A107 2531A079;2;295840.5
2514A030 2514A00501;2514A147 2514A095;2514A027032514A028;2;295845.5
2444A005022444A006;2444A049 2444A050;2444A006 2444A037;2;295855.5
2533A010 3511A006;3511A006 3511A037;3511A036 3511A006;2;295863.5
2532A042 2532A034;2532A002 2532A034;2532A034 2532A035;2;295872.5
2532A013 2532A014;2541A001 2541A006;2532A015 2532A016;2;295877.5
2523A001 2523A015;2523A012 2523A013;2523A050 2524A001;2;295879.5
2533A008 3511A024;2533A118082533A008;2533A008 2533A010;2;295882.5
2531A153 2531A185;2531A153 2531A002;2531A131 2531A153;2;295900.5
2514A013 2514A014;2514A011 2514A058;2514A004 2514A011;2;295909.5
2531A032 2531A044;2531A044 2531A045;2531A070 2531A044;2;295912.5
2532A007 2532A027;2532A006022532A007;2532A007 2534A009;2;295916.5
2532A002 2532A009;2532A002 2532A034;2532A038 2532A002;2;295918.5
2533A109 2533A006;2533A108012533A109;2533A004 2533A109;2;295918.5
2533A005 2533A107;2533A108022533A005;2533A005 2533A006;2;295926.5
3511A010 3512A013;3512A013 3512A014;3512A013 2534A032;2;295926.5
2533A088 2533A084;3511A015 2533A089;2533A086 2533A088;2;295933.5
2531A001 2531A002;2531A001022531A070;2531A162 2531A00101;2;295936.5
2533A089 2533A088;2533A088 2533A084;2533A086 2534A040;2;295939.5
2532A014 2541A001;2541A001 2541A006;2532A015 2532A028;2;295951.5
2514A037 2514A092;2514A037 2514A038;2514A176 2514A036;2;295952.5
2533A073 2533A068;2533A067 2533A068;2533A068 2533A041;2;295963.5
2532A014 2541A001;2532A016 2541A001;2541A006 2543A017;2;295969.5
2534A024 3512A020;2534A005 2534A024;3512A002 3512A008;2;295969.5
2534A024 3512A020;2534A005 3512A002;3512A002 3512A008;2;295969.5
3511A004 3511A003;3511A003 3511A040;3511A003 3511A013;2;295969.5
2531A090 2531A094;2531A136 2531A088;2531A088 2531A057;2;295980.5
2533A039 2533A081;2533A039 2533A038;2533A039 2533A040;2;295981.5
2534A005 3512A002;3512A020 3512A008;3512A006 3512A007;2;295982.5
2514A037 2514A092;2514A039 2514A040;2514A036 2514A037;2;295990.5
2533A018 2533A019;2533A114 2533A103;2533A111 2533A114;2;295990.5
2531A025 2531A125;2442A001 2531A024;2531A025 2531A18305;2;295996.5
2534A027 2534A008;2534A025 2534A026;2534A055 2534A030;2;295998.5
3511A001 3511A013;3511A013 3511A012;3511A003 3511A013;2;296002.5
2514A013 2514A014;2514A056 2514A057;2514A011 2514A012;2;296011.5
2514A014 2514A126;2514A013 2514A014;2514A011 2514A012;2;296011.5
2534A017 2534A010;2532A082022534A017;2534A017 2534A003;2;296012.5
2523A016 2523A017;2523A030 2523A016;2523A002 2523A016;2;296023.5
2533A031 2533A097;2533A031 2533A112;2533A117052533A030;2;296023.5
2523A032 2523A031;2523A033 2523A034;2523A043 2523A034;2;296024.5
2514A028 2514A029;2514A030 2514A00501;2514A147 2514A166;2;296025.5
2514A086 2514A088;2513A087 2513A099;2513A088 2513A107;2;296032.5
2514A092 2523A042;2514A038 2514A039;2514A036 2514A037;2;296041.5
2534A002 2534A018;2534A003 2534A020;2534A017 2534A003;2;296041.5
2532A106 2532A107;2514A007022532A01001;2532A093 2532A010;2;296044.5
2533A111 2533A018;2533A018 2533A019;2533A010 2533A018;2;296055.5
2543A020 2543A007;2534A043 2534A051;2543A015 2534A043;2;296055.5
2533A065 2533A024;2533A065 2533A064;2533A063 2533A026;2;296059.5
2533A065 2533A064;2533A026 2533A027;2533A063 2533A026;2;296059.5
2533A065 2533A064;2533A063 2533A026;2533A024 2533A025;2;296059.5
2533A065 2533A064;2533A063 2533A026;2533A025 2533A026;2;296059.5
2514A012 2514A013;2514A013 2514A014;2514A056 2514A057;2;296065.5
2514A014 2514A126;2514A012 2514A013;2514A013 2514A014;2;296065.5
2534A021 2534A006;2534A006 2534A01101;2534A007 2534A006;2;296068.5
2523A008 2523A009;2523A008 2523A028;2523A007 2523A008;2;296074.5
2532A109 2532A01104;2532A106 2532A107;2514A007082532A106;2;296101.5
2532A078 2532A047;2532A086 2532A087;2532A076022532A047;2;296102.5
2514A038 2514A039;2532A109 2532A01104;2532A106 2532A109;2;296104.5
2514A039 2514A040;2532A109 2532A01104;2532A106 2532A109;2;296104.5
2514A040 2514A007;2532A109 2532A01104;2532A106 2532A109;2;296104.5
2532A109 2532A01104;2514A037 2514A038;2532A106 2532A109;2;296104.5
2532A109 2532A01104;2532A106 2532A109;2532A011032523A043;2;296104.5
2532A109 2532A01104;2532A106 2532A109;2532A093 2532A010;2;296104.5
2533A063 2533A064;2533A064 2533A063;2533A063 2533A026;2;296116.5
2532A017 2532A075;2532A075 2532A018;2532A075 2532A071;2;296119.5
2533A033 3511A001;2533A033 2444A074;2533A112 2533A033;2;296122.5
2514A086 2514A088;2513A087 2513A099;2513A107 2531A079;2;296127.5
2514A027022514A143;2514A142 2514A143;2514A139 2514A00504;2;296132.5
2514A143 2514A144;2514A018 2514A01901;2514A139 2514A00504;2;296132.5
2514A143 2514A144;2514A030 2514A00501;2514A139 2514A00504;2;296132.5
2514A143 2514A144;2514A139 2514A00504;2514A029 2514A030;2;296132.5
2534A025 2534A026;2534A024 2534A025;2534A021 2534A025;2;296138.5
2532A027 2532A028;2532A013 2532A014;2532A016 2541A001;2;296139.5
2532A027 2532A028;2532A014 2541A001;2532A016 2541A001;2;296139.5
2532A027 2532A028;2532A016 2541A001;2541A006 2543A017;2;296139.5
2532A027 2532A028;2532A016 2541A001;2543A017 2543A007;2;296139.5
2532A027 2532A028;2541A001 2541A006;2532A016 2541A001;2;296139.5
2532A027 2532A028;2541A002 2532A013;2532A016 2541A001;2;296139.5
2532A027 2532A028;2541A044022541A002;2532A016 2541A001;2;296139.5
2531A133 2531A096;2531A096 2531A108;2531A097 2531A096;2;296143.5
2523A048 2523A050;2523A012 2523A013;2523A048 2523A050;2;296149.5
2534A005 3512A002;3512A007 3512A002;3512A020 3512A008;2;296149.5
2514A092 2523A042;2514A037 2514A038;2514A036 2514A037;2;296182.5
2532A010032532A107;2532A106 2532A109;2514A007082532A106;2;296185.5
2532A010032532A107;2532A106 2532A107;2514A007022532A01001;2;296188.5
2532A010032532A107;2532A106 2532A107;2514A007082532A106;2;296188.5
2532A010032532A107;2532A106 2532A107;2532A093 2532A010;2;296188.5
2532A010032532A107;2532A106 2532A107;2532A106 2532A109;2;296188.5
2532A109 2532A01104;2532A010032532A107;2532A106 2532A107;2;296188.5
2513A088 2531A00901;2531A009022531A050;2531A009032531A06801;2;296196.5
2532A029 2532A027;2532A007 2532A027;2532A015 2532A016;2;296207.5
2543A020 2543A007;2543A007 2543A001;2541A006 2543A017;2;296207.5
2533A026 2533A027;2533A063 2533A026;2533A025 2533A026;2;296209.5
2533A073 2533A075;2533A079 2533A037;2531A014 2533A078;2;296220.5
2533A089 2533A088;2533A088 2533A084;2533A086 2533A088;2;296225.5
2533A043 2533A045;2533A042 2533A043;2533A041 2533A045;2;296243.5
2523A016 2523A017;2523A032 2523A031;2523A034 2523A032;2;296247.5
2523A032 2523A031;2523A017 2541A003;2523A034 2523A032;2;296247.5
2523A032 2523A031;2523A034 2523A032;2514A033032514A034;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A002 2541A007;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A007 2541A008;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A008 2541A009;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A009 2541A010;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A017 2541A018;2;296247.5
2523A032 2523A031;2523A034 2523A032;2541A018 2541A019;2;296247.5
2523A032 2523A031;2541A010 2541A011;2523A034 2523A032;2;296247.5
2541A011 2541A012;2523A032 2523A031;2523A034 2523A032;2;296247.5
2541A012 2541A013;2523A032 2523A031;2523A034 2523A032;2;296247.5
2541A013 2541A015;2523A032 2523A031;2523A034 2523A032;2;296247.5
2541A015 2541A016;2523A032 2523A031;2523A034 2523A032;2;296247.5
2541A016 2541A017;2523A032 2523A031;2523A034 2523A032;2;296247.5
2541A019 2541A003;2523A032 2523A031;2523A034 2523A032;2;296247.5
2523A002 2523A011;2523A010 2523A002;2523A001 2523A010;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A002 2523A016;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A008 2523A009;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A009 2523A001;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A011 2523A012;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A012 2523A013;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A013 2523A048;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A015 2524A001;2;296250.5
2523A010 2523A002;2523A001 2523A010;2523A050 2524A001;2;296250.5
2523A010 2523A002;2523A001 2523A015;2523A001 2523A010;2;296250.5
2523A030 2523A016;2523A010 2523A002;2523A001 2523A010;2;296250.5
2534A002 2534A018;2534A003 2534A018;2534A024 2534A025;2;296253.5
2533A011042533A050;2533A096 2533A050;2533A050 2533A00105;2;296269.5
2514A036 2514A037;2514A176 2514A036;2514A034 2523A033;2;296279.5
2514A037 2514A092;2514A036 2514A037;2514A176 2514A036;2;296279.5
2514A092 2523A042;2514A036 2514A037;2514A176 2514A036;2;296279.5
2514A139 2514A00504;2514A144 2514A145;2514A144 2514A145;2;296300.5
2533A033 2444A074;2533A051 2444A074;2444A074 3422A045;2;296305.5
2444A046 2444A009;2444A052 2444A045;2442A010 2442A058;2;296307.5
2532A037 2532A072;2532A005 2532A037;2532A035 2532A036;2;296313.5
2514A039 2514A040;2514A037 2514A038;2532A011032523A043;2;296317.5
3512A013 3512A014;3512A014 2534A004;3512A005 3512A019;2;296318.5
2543A001 2543A008;2534A043 2543A019;2543A008 2543A009;2;296322.5
2543A001 2543A008;2543A008 2543A009;2543A015 2543A010;2;296322.5
2543A001 2543A008;2543A020 2543A019;2543A008 2543A009;2;296322.5
2543A020 2543A007;2543A001 2543A008;2543A008 2543A009;2;296322.5
2543A020 2543A007;2534A043 2543A019;2541A006 2543A017;2;296325.5
2543A020 2543A007;2534A043 2543A019;2543A008 2543A009;2;296325.5
2543A020 2543A007;2534A043 2543A019;2543A009 2543A010;2;296325.5
2543A020 2543A007;2534A043 2543A019;2543A015 2543A010;2;296325.5
2543A020 2543A007;2534A043 2543A019;2543A017 2543A007;2;296325.5
2543A020 2543A007;2541A001 2541A006;2534A043 2543A019;2;296325.5
2543A020 2543A007;2543A001 2543A008;2534A043 2543A019;2;296325.5
2543A020 2543A007;2543A007 2543A001;2534A043 2543A019;2;296325.5
2533A037 2533A038;2533A079 2533A037;2531A010 2533A037;2;296338.5
3512A004 3512A005;3512A019 3512A014;3512A005 3512A006;2;296344.5
2514A031 2514A020;2514A006022514A020;2514A020 2523A003;2;296349.5
2534A050 2534A009;2534A023 2534A051;2534A043 2534A051;2;296350.5
2532A013 2532A014;2541A001 2541A006;2532A016 2541A001;2;296352.5
2514A018 2514A01901;2514A145 2514A139;2514A139 2514A00504;2;296356.5
2514A145 2514A139;2514A030 2514A00501;2514A139 2514A00504;2;296356.5
2514A145 2514A139;2514A139 2514A00504;2514A029 2514A030;2;296356.5
2533A093 2533A067;2533A066 2533A093;2533A093 2533A073;2;296362.5
2531A065 2531A052;2531A051 2531A052;2531A052 2531A008;2;296366.5
2533A055 2533A054;2533A095 2533A096;2533A053 2533A002;2;296371.5
2523A042 2523A033;2514A037 2514A092;2523A042 2523A043;2;296383.5
2531A021 2531A086;2531A004022531A019;2531A021 2531A022;2;296383.5
2533A096 2533A050;2533A053 2533A095;2533A054 2533A095;2;296383.5
3511A022 3511A008;3511A008 3511A023;3511A048 3511A008;2;296386.5
3511A022 3511A008;3511A023 3512A011;3511A048 3511A008;2;296386.5
3511A037 3511A022;3511A037 3511A007;3511A006 3511A037;2;296398.5
2523A027 2523A028;2523A027 2523A031;2523A006 2523A027;2;296403.5
2532A038 2532A002;2532A038 2531A068;2531A069 2532A038;2;296405.5
2532A037 2532A072;2532A097 2532A064;2532A076042532A097;2;296410.5
2444A045 2444A046;2444A052 2444A045;2442A010 2442A058;2;296417.5
2531A133 2531A16401;2531A133 2533A065;2531A133 2531A096;2;296418.5
2442A123 2442A064;2442A140 2442A139;2442A130 2442A140;2;296422.5
2442A139 2442A122;2442A140 2442A139;2442A130 2442A140;2;296422.5
2442A140 2442A139;2442A064 2442A007;2442A130 2442A140;2;296422.5
2442A140 2442A139;2531A120 2442A131;2442A130 2442A140;2;296422.5
2442A140 2442A139;2531A121 2531A120;2442A130 2442A140;2;296422.5
2532A027 2532A028;2541A002 2532A013;2532A013 2532A014;2;296422.5
2541A002 2532A013;2532A013 2532A014;2532A015 2532A016;2;296422.5
2541A002 2532A013;2532A013 2532A014;2532A015 2532A028;2;296422.5
2541A002 2532A013;2532A013 2532A014;2532A016 2541A001;2;296422.5
2541A044022541A002;2541A002 2532A013;2532A013 2532A014;2;296422.5
3511A067 3511A040;3511A036 3511A067;3511A067 3511A035;2;296431.5
2523A001 2523A015;2523A012 2523A013;2523A011 2523A012;2;296437.5
2534A021 2534A006;2534A003 2534A020;2534A021 2534A025;2;296437.5
2531A104 2531A106;2531A033 2531A103;2531A032 2531A102;2;296443.5
2532A037 2532A072;2532A072 2532A097;2514A041 2514A00705;2;296456.5
2532A037 2532A072;2532A072 2532A097;2532A005 2514A041;2;296456.5
2532A037 2532A072;2532A072 2532A097;2532A005 2532A037;2;296456.5
2532A037 2532A072;2532A072 2532A097;2532A035 2532A036;2;296456.5
2532A037 2532A072;2532A072 2532A097;2532A036 2532A037;2;296456.5
2532A037 2532A072;2532A072 2532A097;2532A093022532A017;2;296456.5
2514A039 2514A040;2514A038 2514A039;2532A011032523A043;2;296458.5
2531A004022531A019;2531A020 2531A021;2531A054 2531A055;2;296461.5
2533A084 2533A087;2533A039 2533A081;2533A087 2533A040;2;296473.5
2532A030 2532A00603;2532A006022532A007;2532A081 2532A00601;2;296482.5
2523A001 2523A015;2523A015 2523A014;2523A013 2523A048;2;296487.5
2541A044022541A002;2541A002 2532A013;2541A007 2541A008;2;296488.5
2543A007 2543A001;2543A020 2543A019;2543A017 2543A007;2;296495.5
2534A003 2534A018;2534A017 2534A003;2534A020 2534A021;2;296507.5
2514A028 2514A029;2514A030 2514A00501;2514A029 2514A166;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A034 2514A176;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A034 2523A033;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A036 2514A037;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A037 2514A038;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A038 2514A039;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A039 2514A040;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A040 2514A007;2;296509.5
2514A037 2514A092;2514A092 2523A042;2514A176 2514A036;2;296509.5
2514A037 2514A092;2514A092 2523A042;2532A011032523A043;2;296509.5
2523A001 2523A015;2523A013 2523A048;2523A012 2523A013;2;296512.5
2534A024 3512A020;2534A005 2534A024;2534A024 2534A025;2;296514.5
2514A065 2514A089;2514A064 2514A065;2514A010 2514A004;2;296530.5
2534A032 2534A002;2534A032 2534A004;3512A013 2534A032;2;296533.5
2442A006 2442A007;2442A007 2442A046;2442A064 2442A007;2;296545.5
2514A030 2514A00501;2514A139 2514A00504;2514A029 2514A030;2;296545.5
2514A030 2514A00501;2514A145 2514A139;2514A029 2514A030;2;296545.5
2514A030 2514A00501;2523A014 2512A095;2514A029 2514A030;2;296545.5
2514A031 2523A014;2514A030 2514A00501;2514A029 2514A030;2;296545.5
2514A143 2514A144;2514A030 2514A00501;2514A029 2514A030;2;296545.5
2533A028 2533A058;2533A027 2533A028;2533A028 2533A107;2;296551.5
3511A011 3511A073;3511A073 3512A011;3511A073 3512A015;2;296551.5
2514A088 2531A078;2513A088 2513A107;2513A099 2531A078;2;296561.5
2444A006 2444A078;2444A049 2444A050;2444A050 2444A006;2;296572.5
2514A041 2514A00705;2532A075 2532A071;2532A076 2532A071;2;296586.5
2532A005 2514A041;2532A075 2532A071;2532A076 2532A071;2;296586.5
2532A018 2532A029;2532A075 2532A071;2532A076 2532A071;2;296586.5
2532A075 2532A071;2532A005 2532A037;2532A076 2532A071;2;296586.5
2532A075 2532A071;2532A076 2532A071;2532A093022532A017;2;296586.5
2532A043 2532A062;2532A062 2532A035;2532A063 2532A062;2;296587.5
